1,19884373,190899,2017-10-16T15:00:00,2018-09-06T19:00:00,Ed Sheeran,Ed Sheeran,Busch Stadium,St Louis,United States
1,19884374,190899,2017-10-16T14:00:00,2018-09-15T19:00:00,Ed Sheeran,Ed Sheeran,Gillette Stadium,Foxborough,United States
1,19884375,190899,2017-10-16T14:00:00,2018-09-22T19:00:00,Ed Sheeran,Ed Sheeran,Metlife Stadium,East Rutherford,United States
1,19884377,190899,2017-10-16T14:00:00,2018-09-27T19:00:00,Ed Sheeran,Ed Sheeran,Lincoln Financial Field,Philadelphia,United States
1,19884379,190899,2017-10-16T15:00:00,2018-10-13T19:00:00,Ed Sheeran,Ed Sheeran,Arrowhead Stadium,Kansas City,United States
1,19884380,190899,2017-10-20T10:00:00,2018-10-17T19:00:00,Ed Sheeran,Ed Sheeran,Fargodome,Fargo,United States
1,19884381,190899,2017-10-16T15:00:00,2018-10-20T19:00:00,Ed Sheeran,Ed Sheeran,U.S. Bank Stadium,Minneapolis,United States
1,19893153,190899,2017-10-16T15:00:00,2018-10-27T19:00:00,All lots are general admission parking. Parking is for STANDARD Vehicles ONLY.,Ed Sheeran,AT&T Stadium,Arlington,United States
1,19884382,190899,2017-10-16T15:00:00,2018-10-31T19:00:00,"There is an overall 6 ticket limit per person, address, credit card, IP, household etc. as well as other specific limits. Violation of any ticket limits could result in cancellation of all orders at the discretion of the venue/promoter.",Ed Sheeran,Mercedes-Benz Superdome,New Orleans,United States
1,19892868,190899,2017-10-20T10:00:00,2018-11-03T19:00:00,Ed Sheeran,Ed Sheeran,Minute Maid Park,Houston,United States
1,19884383,190899,2017-10-16T14:00:00,2018-11-07T19:00:00,Ed Sheeran,Ed Sheeran,Raymond James Stadium,Tampa,United States
1,19892990,190899,2017-10-16T14:00:00,2018-11-10T19:00:00,** Date is subject to the 2018 National Football League schedule **,Ed Sheeran,Mercedes-Benz Stadium,Atlanta,United States
2,Coldplay,error,,,,,,,
4,20195345,538746,2017-10-04T07:55:00,2018-02-07T18:03:00,,Kendrick Lamar,3Arena,Dublin,Ireland
4,20195516,538746,2017-10-04T00:00:00,2018-02-09T19:30:00,,Kendrick Lamar,Genting Arena,Birmingham,United Kingdom
4,20195517,538746,2017-10-04T00:00:00,2018-02-10T19:30:00,,Kendrick Lamar,Manchester Arena,Manchester,United Kingdom
4,20195519,538746,2017-10-04T00:00:00,2018-02-11T19:30:00,,Kendrick Lamar,The SSE Hydro,Glasgow,United Kingdom
4,20195524,538746,2017-10-04T00:00:00,2018-02-12T19:30:00,,Kendrick Lamar,The O2,London,United Kingdom
4,20195525,538746,2017-10-04T00:00:00,2018-02-13T19:30:00,,Kendrick Lamar,The O2,London,United Kingdom
4,20195527,538746,2017-10-06T08:00:00,2018-02-15T19:30:00,,Kendrick Lamar,Festhalle,Frankfurt,Germany
4,20195532,538746,2017-10-13T08:00:00,2018-02-20T19:30:00,,Kendrick Lamar,"SSE Arena, Wembley",London,United Kingdom
4,20195540,538746,2017-10-06T10:00:00,2018-02-23T20:00:00,,Kendrick Lamar,Ziggo Dome,Amsterdam,Netherlands
4,20195556,538746,2017-10-13T08:00:00,2018-02-25T20:00:00,,Kendrick Lamar,AccorHotels Arena,Paris,France
4,20195558,538746,2017-10-12T08:00:00,2018-02-26T20:00:00,,Kendrick Lamar,AccorHotels Arena,Paris,France
4,20195561,538746,2017-10-06T07:55:00,2018-02-27T19:00:00,,Kendrick Lamar,Sportpaleis,Antwerp,Belgium
4,20195563,538746,2017-10-06T07:00:00,2018-03-01T20:00:00,,Kendrick Lamar,Royal Arena,Copenhagen,Denmark
4,20195564,538746,,2018-03-02T19:00:00,,Kendrick Lamar,"Telenor Arena, Oslo",Oslo,Norway
4,20195567,538746,2017-10-06T08:00:30,2018-03-03T19:30:00,,Kendrick Lamar,Ericsson Globe,Stockholm,Sweden
4,20195568,538746,2017-10-13T11:43:00,2018-03-05T19:30:00,,Kendrick Lamar,Mercedes-Benz Arena,Berlin,Germany
4,20617915,538746,,2018-05-20T19:00:00,,Kendrick Lamar,Hangout Music Festival,Gulf Shores,United States
5,Eminem,error,,,,,,,
6,20078680,330488,,2018-01-06T20:00:16,,Imagine Dragons,Malawati Shah Alam Arena,Kuala Lumpur,Malaysia
6,20078715,330488,2017-10-10T02:00:00,2018-01-07T20:00:19,,Imagine Dragons,Singapore Indoor Stadium,Singapore,Singapore
6,20215507,330488,2017-12-09T09:00:17,2018-01-09T19:00:00,,Imagine Dragons,Tokyo Metropolitan Gymnasium,Shibuya,Japan
6,20309082,330488,2017-11-01T10:00:00,2018-01-11T19:00:00,,Imagine Dragons,Oasis Outdoor Arena,Bangkok,Thailand
6,20078755,330488,,2018-01-13T20:00:36,,Imagine Dragons,"AsiaWorld-Expo, Arena",Hong Kong,Hong Kong
6,20078768,330488,,2018-01-15T20:00:41,,Imagine Dragons,Nangnag C3,Taipei,Taiwan
6,20622950,330488,2017-11-03T10:00:14,2018-01-17T19:00:00,,Imagine Dragons,Mercedes Benz Arena,Shanghai,China
6,19818309,330488,,2018-02-16T19:00:00,,Imagine Dragons,Sportpaleis,Merksem (Antwerpen),Belgium
6,19818302,330488,2017-09-20T07:55:00,2018-02-17T19:00:00,,Imagine Dragons,Rockhal,Esch-Sur-Alzette,Luxembourg
6,19818304,330488,2017-09-20T07:55:00,2018-02-19T19:00:00,,Imagine Dragons,Ziggo Dome,Amsterdam,Netherlands
6,19818303,330488,2017-09-20T10:00:00,2018-02-22T19:00:00,,Imagine Dragons,AccorHotels Arena,Paris,France
6,19818290,330488,,2018-02-24T19:00:00,,Imagine Dragons,Genting Arena,Birmingham,United Kingdom
6,19818291,330488,2017-09-20T07:55:00,2018-02-26T19:00:00,,Imagine Dragons,3Arena,Dublin,Ireland
6,19818288,330488,2017-09-20T09:00:40,2018-02-28T19:00:00,,Imagine Dragons,The O2 Arena,London,United Kingdom
6,20091397,330488,2017-09-22T00:00:00,2018-03-01T20:00:50,,Imagine Dragons,The O2,London,United Kingdom
6,19818289,330488,2017-09-20T00:00:00,2018-03-03T19:00:00,,Imagine Dragons,Manchester Arena,Manchester,United Kingdom
6,19818292,330488,2017-09-20T00:00:00,2018-03-04T19:00:00,,Imagine Dragons,The SSE Hydro,Glasgow,United Kingdom
6,20868259,330488,2017-08-17T15:00:00,2018-03-17T14:00:21,,Imagine Dragons,Parque O'Higgins,Santiago,Chile
6,20784825,330488,,2018-03-22T19:00:00,,Imagine Dragons,KM de Vantagens Hall,Rio De Janeiro,Brazil
6,19964975,330488,2017-09-28T07:55:00,2018-04-03T19:00:51,,Imagine Dragons,AccorHotels Arena,Paris,France
6,19818299,330488,,2018-04-04T19:00:00,,Imagine Dragons,Metropole Arena,Bordeaux,France
6,19818308,330488,,2018-04-06T19:00:00,,Imagine Dragons,Palau Sant Jordi,Barcelona,Spain
6,19818305,330488,2017-09-20T09:00:52,2018-04-07T19:00:00,,Imagine Dragons,WiZink Center,Madrid,Spain
6,19818295,330488,2017-09-22T10:00:00,2018-04-09T19:00:00,,Imagine Dragons,Sud de France Arena,Montpellier,France
6,19818293,330488,2017-09-20T07:55:00,2018-04-10T19:00:00,,Imagine Dragons,Halle Tony Garnier,Lyon,France
6,19818310,330488,,2018-04-12T19:00:00,,Imagine Dragons,Olympiahalle,Munich,Germany
6,19818306,330488,2017-09-20T08:00:00,2018-04-13T19:00:00,,Imagine Dragons,Hallenstadion,Zurich,Switzerland
6,19818297,330488,2017-09-22T08:00:00,2018-04-15T19:00:00,,Imagine Dragons,Wiener Stadthalle,Vienna,Austria
6,19818298,330488,,2018-04-16T19:00:00,,Imagine Dragons,O2 Arena Prague,Prague,Czech Republic
6,19818294,330488,2017-09-22T08:00:00,2018-04-19T19:00:00,,Imagine Dragons,Festhalle,Frankfurt,Germany
6,19818307,330488,2017-09-22T08:00:00,2018-04-22T19:00:00,,Imagine Dragons,Barclaycard Arena,Hamburg,Germany
6,19818301,330488,2017-09-22T08:00:00,2018-04-25T19:00:00,,Imagine Dragons,oslo spektrum,Oslo,Norway
6,19818296,330488,2017-09-22T08:00:52,2018-04-26T19:00:00,,Imagine Dragons,Ericsson Globe,Stockholm,Sweden
6,20896454,330488,,2018-08-16T14:00:35,,Imagine Dragons,Green Park,St Polten,Austria
7,The Beatles,error,,,,,,,
8,Queen,error,,,,,,,
9,20442402,157,2017-12-05T16:55:00,2018-05-08T19:30:00,Taylor Swift,Taylor Swift,University of Phoenix Stadium,Glendale,United States
9,20712981,157,2017-12-05T17:55:00,2018-05-18T19:00:00,Taylor Swift,Taylor Swift,Rose Bowl,Pasadena,United States
9,20442409,157,2017-12-05T17:55:00,2018-05-19T19:00:00,Taylor Swift,Taylor Swift,Rose Bowl,Pasadena,United States
9,20442412,157,2017-12-05T17:55:00,2018-05-22T19:30:00,Taylor Swift,Taylor Swift,CenturyLink Field,Seattle,United States
9,20442415,157,2017-12-05T16:55:00,2018-05-25T19:30:00,Taylor Swift,Taylor Swift,Sports Authority Field at Mile High,Denver,United States
9,20712992,157,2017-12-05T15:55:00,2018-06-01T19:30:00,All events at Soldier Field are RAIN OR SHINE. Gates open 2 hours before the performance time.,Taylor Swift,Soldier Field,Chicago,United States
9,20442429,157,2017-12-05T15:55:00,2018-06-02T19:30:00,Taylor Swift,Taylor Swift,Soldier Field,Chicago,United States
9,20599562,157,2017-11-30T08:55:00,2018-06-08T19:00:00,Taylor Swift - reputation Stadium Tour,Taylor Swift,Etihad Stadium,Manchester,United Kingdom
9,20681962,157,2017-12-06T08:55:00,2018-06-09T19:00:00,Taylor Swift - reputation Stadium Tour,Taylor Swift,Etihad Stadium,Manchester,United Kingdom
9,20599974,157,2017-12-01T09:00:00,2018-06-15T18:00:00,Taylor Swift - Big Reputation Bronze Package,Taylor Swift,Croke Park,Dublin,Ireland
9,20682254,157,2017-12-08T09:00:00,2018-06-16T18:00:00,Taylor Swift - Big Reputation Bronze Package,Taylor Swift,Croke Park,Dublin,Ireland
9,20599577,157,2017-11-30T08:55:00,2018-06-22T19:00:00,Taylor Swift - Wembley Stadium Hospitality Packages,Taylor Swift,Wembley Stadium,London,United Kingdom
9,20681980,157,2017-12-06T08:55:00,2018-06-23T19:00:00,Taylor Swift - Wembley Stadium Hospitality Packages,Taylor Swift,Wembley Stadium,London,United Kingdom
9,20442457,157,2017-12-05T14:55:00,2018-06-30T19:30:00,Taylor Swift,Taylor Swift,Papa Johns Cardinal Stadium,Louisville,United States
9,20442460,157,2017-12-05T14:55:00,2018-07-07T19:30:00,The G.A. Snake Pit is restricted to ages 16+.,Taylor Swift,Ohio Stadium,Columbus,United States
9,20442461,157,2017-12-13T10:00:00,2018-07-10T19:30:00,Taylor Swift,Taylor Swift,FedExField,Landover,United States
9,20442463,157,2017-12-05T14:55:00,2018-07-14T19:30:00,Taylor Swift,Taylor Swift,Lincoln Financial Field,Philadelphia,United States
9,20442464,157,2017-12-05T14:55:00,2018-07-17T19:00:00,Doors Open at 5:30 PM. The G.A. Snake Pit is restricted to ages 16+.,Taylor Swift,"FirstEnergy Stadium, Home of the Cleveland Browns",Cleveland,United States
9,20711297,157,2017-12-05T14:55:00,2018-07-20T19:00:00,Taylor Swift,Taylor Swift,Metlife Stadium,East Rutherford,United States
9,20442465,157,2017-12-05T14:55:00,2018-07-21T19:30:00,Taylor Swift,Taylor Swift,Metlife Stadium,East Rutherford,United States
9,20710541,157,2017-12-05T14:55:00,2018-07-27T19:00:00,Taylor Swift,Taylor Swift,Gillette Stadium,Foxborough,United States
9,20442467,157,2017-12-05T14:55:00,2018-07-28T19:30:00,Taylor Swift,Taylor Swift,Gillette Stadium,Foxborough,United States
9,20674915,157,2017-12-05T14:55:00,2018-08-03T19:30:00,Taylor Swift,Taylor Swift,Rogers Centre,Toronto,Canada
9,20442468,157,2017-12-05T14:55:00,2018-08-04T19:30:00,Taylor Swift,Taylor Swift,Rogers Centre,Toronto,Canada
9,20442469,157,2017-12-05T14:55:00,2018-08-07T19:30:00,Taylor Swift,Taylor Swift,Heinz Field,Pittsburgh,United States
9,20712852,157,2017-12-05T14:55:00,2018-08-10T19:00:00,,Taylor Swift,Mercedes-Benz Stadium,Atlanta,United States
9,20713665,157,2017-12-05T14:55:00,2018-08-11T19:00:00,Taylor Swift,Taylor Swift,Mercedes-Benz Stadium,Atlanta,United States
9,20442472,157,2017-12-05T14:55:00,2018-08-14T19:30:00,Taylor Swift,Taylor Swift,Raymond James Stadium,Tampa,United States
9,20442477,157,2017-12-13T10:00:00,2018-08-18T19:30:00,Taylor Swift,Taylor Swift,Hard Rock Stadium,Miami,United States
9,20715703,157,2017-12-05T15:55:00,2018-08-25T19:00:00,Taylor Swift,Taylor Swift,Nissan Stadium,Nashville,United States
9,20442481,157,2017-12-05T14:55:00,2018-08-28T19:30:00,Taylor Swift,Taylor Swift,Ford Field,Detroit,United States
9,20442496,157,2017-12-05T15:55:00,2018-09-01T19:30:00,Taylor Swift,Taylor Swift,U.S. Bank Stadium,Minneapolis,United States
9,20442497,157,2017-12-05T15:55:00,2018-09-08T19:30:00,Taylor Swift,Taylor Swift,Arrowhead Stadium,Kansas City,United States
9,20442498,157,2017-12-05T14:55:00,2018-09-15T19:30:00,Taylor Swift,Taylor Swift,Lucas Oil Stadium,Indianapolis,United States
9,20442499,157,2017-12-05T15:55:00,2018-09-18T19:00:00,Taylor Swift,Taylor Swift,The Dome at America's Center,St Louis,United States
9,20442500,157,2017-12-05T15:55:00,2018-09-22T19:30:00,"There is an overall 6 ticket limit per person, address, credit card, IP, household etc. as well as other specific limits. Violation of any/all ticket limits could result in cancellation of all orders at the discretion of the venue/promoter.",Taylor Swift,Mercedes-Benz Superdome,New Orleans,United States
9,20717066,157,2017-12-05T15:55:00,2018-09-29T19:00:00,Restricted to ages 16+,Taylor Swift,NRG Stadium,Houston,United States
9,20715316,157,2017-12-05T15:55:00,2018-10-06T19:00:00,All lots are general admission parking. Parking is for STANDARD Vehicles ONLY.,Taylor Swift,AT&T Stadium,Arlington,United States
9,20703331,157,2017-12-12T02:55:00,2018-10-19T19:00:00,"There is a strict limit of 6 tickets per transaction on this event. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice. This includes orders associated with the same name, e-mail address, billing address, credit card number or other information. Please note: The floor is flat and not tiered. Please be aware that patrons may stand during the performance. It is highly recommended that all childern under the age of 12 are accompanied by an adult. All patrons regardless of age will require a vaild ticket to enter the venue. We play rain or shine.",Taylor Swift,Optus Stadium,Burswood,Australia
9,20703256,157,2017-12-12T00:55:00,2018-10-26T19:00:00,Taylor Swift Melbourne,Taylor Swift,Etihad Stadium,Docklands,Australia
9,20703186,157,2017-12-12T01:55:00,2018-11-06T19:00:00,Taylor Swift Brisbane,Taylor Swift,The Gabba,Woolloongabba,Australia
9,20702867,157,2017-12-11T22:55:00,2018-11-09T20:00:00,Taylor Swift Auckland,Taylor Swift,Mt Smart Stadium,Auckland,New Zealand
10,20193447,510,,2018-03-03T19:00:00,,Maroon 5,Explanada Cardales De Cayala,Guatemala City,Guatemala
10,20244047,510,2017-11-04T17:00:00,2018-05-30T19:30:06,,Maroon 5,Tacoma Dome,Tacoma,United States
10,20244049,510,2017-11-04T17:00:00,2018-06-01T19:30:13,,Maroon 5,Oracle Arena,Oakland,United States
10,20244050,510,2017-11-04T17:00:00,2018-06-02T19:30:19,,Maroon 5,Golden 1 Center,Sacramento,United States
10,20244051,510,2017-11-04T17:00:00,2018-06-04T19:30:06,,Maroon 5,The Forum,Inglewood,United States
10,20360831,510,2017-11-11T18:00:00,2018-06-05T19:00:22,,Maroon 5,The Forum,Inglewood,United States
10,20244052,510,2017-11-04T17:00:00,2018-06-07T19:30:56,,Maroon 5,Talking Stick Resort Arena,Phoenix,United States
10,20243307,510,,2018-06-09T19:30:54,,Maroon 5,American Airlines Arena ,Dallas,United States
10,20243302,510,2017-10-30T15:00:00,2018-06-10T19:30:10,,Maroon 5,Toyota Center,Houston,United States
10,20243299,510,2017-11-04T14:55:00,2018-06-12T19:30:00,,Maroon 5,AT&T Center,San Antonio,United States
10,20243300,510,2017-11-04T15:00:00,2018-06-14T19:30:00,,Maroon 5,Smoothie King Center,New Orleans,United States
10,20242806,510,2017-11-04T14:00:00,2018-06-16T19:30:07,,Maroon 5,Amalie Arena,Tampa,United States
10,20242804,510,,2018-06-17T19:30:04,,Maroon 5,BB&T Center,Sunrise,United States
10,20243913,510,2017-11-04T16:00:00,2018-09-07T19:30:59,,Maroon 5,Vivint Smart Home Arena,Salt Lake City,United States
10,20243911,510,,2018-09-09T19:30:10,,Maroon 5,Pepsi Center Arena,Denver,United States
10,20243304,510,,2018-09-11T19:30:15,,Maroon 5,Sprint Center,Kansas City,United States
10,20243301,510,2017-11-04T15:00:00,2018-09-13T19:30:08,,Maroon 5,Scottrade Center,St Louis,United States
10,20243305,510,2017-11-04T15:00:00,2018-09-14T19:30:39,,Maroon 5,United Center,Chicago,United States
10,20243912,510,2017-11-04T15:00:00,2018-09-16T19:30:15,,Maroon 5,Wisconsin Entertainment and Sports Center,Milwaukee,United States
10,20243303,510,,2018-09-18T19:30:10,,Maroon 5,Xcel Energy Center ,Saint Paul,United States
10,20242803,510,,2018-09-20T19:30:01,,Maroon 5,Banker's Life Fieldhouse Arena,Indianapolis,United States
10,20242817,510,2017-11-04T14:00:00,2018-09-22T19:30:54,,Maroon 5,KFC Yum! Center,Louisville,United States
10,20243306,510,,2018-09-23T19:30:41,,Maroon 5,Bridgestone Arena,Nashville,United States
10,20242816,510,2017-11-04T14:00:00,2018-09-25T19:30:43,,Maroon 5,Nationwide Arena,Columbus,United States
